problem,length,solver,run,fitness,evaluations
DeceptiveTrap,42,LTGA,99,1,37346
DeceptiveTrap,42,P3,0,1,13544
DeceptiveTrap,42,P3,1,1,18391
DeceptiveTrap,42,P3,2,1,25276
DeceptiveTrap,42,P3,3,1,9498
DeceptiveTrap,42,P3,4,1,7993
DeceptiveTrap,42,P3,5,1,9852
DeceptiveTrap,42,P3,6,1,8472
DeceptiveTrap,42,P3,7,1,13910
DeceptiveTrap,42,P3,8,1,9075
DeceptiveTrap,42,P3,9,1,13647
DeceptiveTrap,42,P3,10,1,14830
DeceptiveTrap,42,P3,11,1,13421
DeceptiveTrap,42,P3,12,1,23202
DeceptiveTrap,42,P3,13,1,11811
DeceptiveTrap,42,P3,14,1,5766
DeceptiveTrap,42,P3,15,1,10445
DeceptiveTrap,42,P3,16,1,8459
DeceptiveTrap,42,P3,17,1,11959
DeceptiveTrap,42,P3,18,1,12861
DeceptiveTrap,42,P3,19,1,37505
DeceptiveTrap,42,P3,20,1,5207
DeceptiveTrap,42,P3,21,1,10726
DeceptiveTrap,42,P3,22,1,13649
DeceptiveTrap,42,P3,23,1,20298
DeceptiveTrap,42,P3,24,1,8970
DeceptiveTrap,42,P3,25,1,10124
DeceptiveTrap,42,P3,26,1,9778
DeceptiveTrap,42,P3,27,1,18064
DeceptiveTrap,42,P3,28,1,12270
DeceptiveTrap,42,P3,29,1,4214
DeceptiveTrap,42,P3,30,1,3265
DeceptiveTrap,42,P3,31,1,29713
DeceptiveTrap,42,P3,32,1,12935
DeceptiveTrap,42,P3,33,1,18184
DeceptiveTrap,42,P3,34,1,7127
DeceptiveTrap,42,P3,35,1,9610
DeceptiveTrap,42,P3,36,1,6795
DeceptiveTrap,42,P3,37,1,15890
DeceptiveTrap,42,P3,38,1,8638
DeceptiveTrap,42,P3,39,1,7914
DeceptiveTrap,42,P3,40,1,6507
DeceptiveTrap,42,P3,41,1,9593
DeceptiveTrap,42,P3,42,1,21165
DeceptiveTrap,42,P3,43,1,6241
DeceptiveTrap,42,P3,44,1,12401
DeceptiveTrap,42,P3,45,1,12734
DeceptiveTrap,42,P3,46,1,12536
DeceptiveTrap,42,P3,47,1,14532
DeceptiveTrap,42,P3,48,1,18845
DeceptiveTrap,42,P3,49,1,12876
DeceptiveTrap,42,P3,50,1,17874
DeceptiveTrap,42,P3,51,1,8821
DeceptiveTrap,42,P3,52,1,2273
DeceptiveTrap,42,P3,53,1,48689
DeceptiveTrap,42,P3,54,1,14323
DeceptiveTrap,42,P3,55,1,8866
DeceptiveTrap,42,P3,56,1,19827
DeceptiveTrap,42,P3,57,1,11707
DeceptiveTrap,42,P3,58,1,3788
DeceptiveTrap,42,P3,59,1,12119
DeceptiveTrap,42,P3,60,1,7482
DeceptiveTrap,42,P3,61,1,9822
DeceptiveTrap,42,P3,62,1,6503
DeceptiveTrap,42,P3,63,1,16024
DeceptiveTrap,42,P3,64,1,2895
DeceptiveTrap,42,P3,65,1,13804
DeceptiveTrap,42,P3,66,1,5262
DeceptiveTrap,42,P3,67,1,9493
DeceptiveTrap,42,P3,68,1,14650
DeceptiveTrap,42,P3,69,1,7897
DeceptiveTrap,42,P3,70,1,15285
DeceptiveTrap,42,P3,71,1,11235
DeceptiveTrap,42,P3,72,1,12533
DeceptiveTrap,42,P3,73,1,8644
DeceptiveTrap,42,P3,74,1,11335
DeceptiveTrap,42,P3,75,1,15425
DeceptiveTrap,42,P3,76,1,30474
DeceptiveTrap,42,P3,77,1,14509
DeceptiveTrap,42,P3,78,1,10906
DeceptiveTrap,42,P3,79,1,6360
DeceptiveTrap,42,P3,80,1,11862
DeceptiveTrap,42,P3,81,1,9281
DeceptiveTrap,42,P3,82,1,17869
DeceptiveTrap,42,P3,83,1,21283
DeceptiveTrap,42,P3,84,1,13655
DeceptiveTrap,42,P3,85,1,11044
DeceptiveTrap,42,P3,86,1,9078
DeceptiveTrap,42,P3,87,1,13892
DeceptiveTrap,42,P3,88,1,6450
DeceptiveTrap,42,P3,89,1,18825
DeceptiveTrap,42,P3,90,1,11695
DeceptiveTrap,42,P3,91,1,38221
DeceptiveTrap,42,P3,92,1,16931
DeceptiveTrap,42,P3,93,1,8715
DeceptiveTrap,42,P3,94,1,14461
DeceptiveTrap,42,P3,95,1,10459
DeceptiveTrap,42,P3,96,1,9947
DeceptiveTrap,42,P3,97,1,11002
DeceptiveTrap,42,P3,98,1,12769
DeceptiveTrap,42,P3,99,1,5135
DeceptiveTrap,49,Hill Climber,0,0.918365,340352
DeceptiveTrap,49,Hill Climber,1,0.938782,1713641
DeceptiveTrap,49,Hill Climber,2,0.938782,32649157
DeceptiveTrap,49,Hill Climber,3,0.938782,13061159
DeceptiveTrap,49,Hill Climber,4,0.938782,26186899
DeceptiveTrap,49,Hill Climber,5,0.938782,26597632
DeceptiveTrap,49,Hill Climber,6,0.938782,3287416
DeceptiveTrap,49,Hill Climber,7,0.959183,22362031
DeceptiveTrap,49,Hill Climber,8,0.938782,53111129
DeceptiveTrap,49,Hill Climber,9,0.959183,5485019
DeceptiveTrap,49,Hill Climber,10,0.938782,17798019
DeceptiveTrap,49,Hill Climber,11,0.938782,4143488
DeceptiveTrap,49,Hill Climber,12,0.918365,69235
DeceptiveTrap,49,Hill Climber,13,0.938782,40398938
DeceptiveTrap,49,Hill Climber,14,0.938782,73020773
DeceptiveTrap,49,Hill Climber,15,0.938782,17121324
DeceptiveTrap,49,Hill Climber,16,0.938782,24826077
DeceptiveTrap,49,Hill Climber,17,0.938782,36385810
DeceptiveTrap,49,Hill Climber,18,0.938782,26731624
DeceptiveTrap,49,Hill Climber,19,0.918365,336375
DeceptiveTrap,49,Hill Climber,20,0.938782,71627333
DeceptiveTrap,49,Hill Climber,21,0.938782,91174794
DeceptiveTrap,49,Hill Climber,22,0.938782,77382156
DeceptiveTrap,49,Hill Climber,23,0.938782,12103485
DeceptiveTrap,49,Hill Climber,24,0.918365,274529
DeceptiveTrap,49,Hill Climber,25,0.938782,73640854
DeceptiveTrap,49,Hill Climber,26,0.938782,53737320
DeceptiveTrap,49,Hill Climber,27,0.938782,3596285
DeceptiveTrap,49,Hill Climber,28,0.938782,26227014
DeceptiveTrap,49,Hill Climber,29,0.938782,52339474
DeceptiveTrap,49,Hill Climber,30,0.918365,680795
DeceptiveTrap,49,Hill Climber,31,0.938782,6609984
DeceptiveTrap,49,Hill Climber,32,0.938782,4003968
DeceptiveTrap,49,Hill Climber,33,0.938782,7242883
DeceptiveTrap,49,Hill Climber,34,0.938782,28145613
DeceptiveTrap,49,Hill Climber,35,0.938782,3440638
DeceptiveTrap,49,Hill Climber,36,0.938782,59445661
DeceptiveTrap,49,Hill Climber,37,0.918365,189163
DeceptiveTrap,49,Hill Climber,38,0.938782,77188844
DeceptiveTrap,49,Hill Climber,39,0.938782,10906883
DeceptiveTrap,49,Hill Climber,40,0.938782,15355704
DeceptiveTrap,49,Hill Climber,41,0.938782,32545293
DeceptiveTrap,49,Hill Climber,42,0.938782,54912014
DeceptiveTrap,49,Hill Climber,43,0.938782,4606359
DeceptiveTrap,49,Hill Climber,44,0.938782,18858417
DeceptiveTrap,49,Hill Climber,45,0.938782,8807027
DeceptiveTrap,49,Hill Climber,46,0.938782,91749399
DeceptiveTrap,49,Hill Climber,47,0.938782,30925150
DeceptiveTrap,49,Hill Climber,48,0.938782,16183881
DeceptiveTrap,49,Hill Climber,49,0.938782,2927448
DeceptiveTrap,49,Hill Climber,50,0.938782,10176717
DeceptiveTrap,49,Hill Climber,51,0.938782,30050742
DeceptiveTrap,49,Hill Climber,52,0.938782,30140883
DeceptiveTrap,49,Hill Climber,53,0.938782,15466043
DeceptiveTrap,49,Hill Climber,54,0.938782,28890898
DeceptiveTrap,49,Hill Climber,55,0.938782,539689
DeceptiveTrap,49,Hill Climber,56,0.918365,234130
DeceptiveTrap,49,Hill Climber,57,0.938782,69319306
DeceptiveTrap,49,Hill Climber,58,0.918365,681407
DeceptiveTrap,49,Hill Climber,59,0.938782,31129431
DeceptiveTrap,49,Hill Climber,60,0.938782,49495763
DeceptiveTrap,49,Hill Climber,61,0.938782,66319636
DeceptiveTrap,49,Hill Climber,62,0.938782,22964404
DeceptiveTrap,49,Hill Climber,63,0.938782,8380481
DeceptiveTrap,49,Hill Climber,64,0.938782,46569168
DeceptiveTrap,49,Hill Climber,65,0.938782,52585916
DeceptiveTrap,49,Hill Climber,66,0.938782,11254199
DeceptiveTrap,49,Hill Climber,67,0.938782,76508921
DeceptiveTrap,49,Hill Climber,68,0.938782,21688517
DeceptiveTrap,49,Hill Climber,69,0.938782,4681389
DeceptiveTrap,49,Hill Climber,70,0.938782,36893821
DeceptiveTrap,49,Hill Climber,71,0.938782,27830600
DeceptiveTrap,49,Hill Climber,72,0.938782,18718499
DeceptiveTrap,49,Hill Climber,73,0.938782,37156794
DeceptiveTrap,49,Hill Climber,74,0.938782,95081303
DeceptiveTrap,49,Hill Climber,75,0.918365,644989
DeceptiveTrap,49,Hill Climber,76,0.938782,28080751
DeceptiveTrap,49,Hill Climber,77,0.938782,39741417
DeceptiveTrap,49,Hill Climber,78,0.938782,40749293
DeceptiveTrap,49,Hill Climber,79,0.938782,537627
DeceptiveTrap,49,Hill Climber,80,0.938782,264030
DeceptiveTrap,49,Hill Climber,81,0.918365,971188
DeceptiveTrap,49,Hill Climber,82,0.938782,8242536
DeceptiveTrap,49,Hill Climber,83,0.938782,45504027
DeceptiveTrap,49,Hill Climber,84,0.918365,708761
DeceptiveTrap,49,Hill Climber,85,0.938782,70856762
DeceptiveTrap,49,Hill Climber,86,0.938782,13663719
DeceptiveTrap,49,Hill Climber,87,0.938782,8452226
DeceptiveTrap,49,Hill Climber,88,0.938782,12099784
DeceptiveTrap,49,Hill Climber,89,0.918365,852602
DeceptiveTrap,49,Hill Climber,90,0.938782,4250070
DeceptiveTrap,49,Hill Climber,91,0.938782,16568423
DeceptiveTrap,49,Hill Climber,92,0.938782,42507702
DeceptiveTrap,49,Hill Climber,93,0.938782,33815838
DeceptiveTrap,49,Hill Climber,94,0.938782,21629128
DeceptiveTrap,49,Hill Climber,95,0.938782,41719630
DeceptiveTrap,49,Hill Climber,96,0.938782,23146211
DeceptiveTrap,49,Hill Climber,97,0.938782,74074153
DeceptiveTrap,49,Hill Climber,98,0.938782,15686815
DeceptiveTrap,49,Hill Climber,99,0.938782,71497812
DeceptiveTrap,49,1+(Lambda Lambda),0,1,1830
DeceptiveTrap,49,1+(Lambda Lambda),1,1,922
DeceptiveTrap,49,1+(Lambda Lambda),2,1,4011
DeceptiveTrap,49,1+(Lambda Lambda),3,1,10791
DeceptiveTrap,49,1+(Lambda Lambda),4,1,27864
DeceptiveTrap,49,1+(Lambda Lambda),5,1,1932
DeceptiveTrap,49,1+(Lambda Lambda),6,1,11969
DeceptiveTrap,49,1+(Lambda Lambda),7,1,3909
DeceptiveTrap,49,1+(Lambda Lambda),8,1,5098
DeceptiveTrap,49,1+(Lambda Lambda),9,1,934
DeceptiveTrap,49,1+(Lambda Lambda),10,1,4739
DeceptiveTrap,49,1+(Lambda Lambda),11,1,20086
DeceptiveTrap,49,1+(Lambda Lambda),12,1,42961
DeceptiveTrap,49,1+(Lambda Lambda),13,1,890
DeceptiveTrap,49,1+(Lambda Lambda),14,1,11191
DeceptiveTrap,49,1+(Lambda Lambda),15,1,7815
DeceptiveTrap,49,1+(Lambda Lambda),16,1,888
DeceptiveTrap,49,1+(Lambda Lambda),17,1,16471
DeceptiveTrap,49,1+(Lambda Lambda),18,1,7754
DeceptiveTrap,49,1+(Lambda Lambda),19,1,18329
DeceptiveTrap,49,1+(Lambda Lambda),20,1,12865
DeceptiveTrap,49,1+(Lambda Lambda),21,1,19635
DeceptiveTrap,49,1+(Lambda Lambda),22,1,928
DeceptiveTrap,49,1+(Lambda Lambda),23,1,13056
DeceptiveTrap,49,1+(Lambda Lambda),24,1,15972
DeceptiveTrap,49,1+(Lambda Lambda),25,1,12098
DeceptiveTrap,49,1+(Lambda Lambda),26,1,15745
DeceptiveTrap,49,1+(Lambda Lambda),27,1,10896
DeceptiveTrap,49,1+(Lambda Lambda),28,1,901
DeceptiveTrap,49,1+(Lambda Lambda),29,1,906
DeceptiveTrap,49,1+(Lambda Lambda),30,1,15490
DeceptiveTrap,49,1+(Lambda Lambda),31,1,6857
DeceptiveTrap,49,1+(Lambda Lambda),32,1,39531
DeceptiveTrap,49,1+(Lambda Lambda),33,1,4217
DeceptiveTrap,49,1+(Lambda Lambda),34,1,855
DeceptiveTrap,49,1+(Lambda Lambda),35,1,2946
DeceptiveTrap,49,1+(Lambda Lambda),36,1,19385
DeceptiveTrap,49,1+(Lambda Lambda),37,1,11930
DeceptiveTrap,49,1+(Lambda Lambda),38,1,19276
DeceptiveTrap,49,1+(Lambda Lambda),39,1,8307
DeceptiveTrap,49,1+(Lambda Lambda),40,1,972
DeceptiveTrap,49,1+(Lambda Lambda),41,1,15590
DeceptiveTrap,49,1+(Lambda Lambda),42,1,16966
DeceptiveTrap,49,1+(Lambda Lambda),43,1,14531
DeceptiveTrap,49,1+(Lambda Lambda),44,1,9302
DeceptiveTrap,49,1+(Lambda Lambda),45,1,11554
DeceptiveTrap,49,1+(Lambda Lambda),46,1,3984
DeceptiveTrap,49,1+(Lambda Lambda),47,1,4883
DeceptiveTrap,49,1+(Lambda Lambda),48,1,4032
DeceptiveTrap,49,1+(Lambda Lambda),49,1,4811
DeceptiveTrap,49,1+(Lambda Lambda),50,1,23786
DeceptiveTrap,49,1+(Lambda Lambda),51,1,942
DeceptiveTrap,49,1+(Lambda Lambda),52,1,855
DeceptiveTrap,49,1+(Lambda Lambda),53,1,4047
DeceptiveTrap,49,1+(Lambda Lambda),54,1,13915
DeceptiveTrap,49,1+(Lambda Lambda),55,1,5824
DeceptiveTrap,49,1+(Lambda Lambda),56,1,4221
DeceptiveTrap,49,1+(Lambda Lambda),57,1,6382
DeceptiveTrap,49,1+(Lambda Lambda),58,1,4020
DeceptiveTrap,49,1+(Lambda Lambda),59,1,28722
DeceptiveTrap,49,1+(Lambda Lambda),60,1,2866
DeceptiveTrap,49,1+(Lambda Lambda),61,1,38044
DeceptiveTrap,49,1+(Lambda Lambda),62,1,21676
DeceptiveTrap,49,1+(Lambda Lambda),63,1,9676
DeceptiveTrap,49,1+(Lambda Lambda),64,1,1001
DeceptiveTrap,49,1+(Lambda Lambda),65,1,5770
DeceptiveTrap,49,1+(Lambda Lambda),66,1,10154
DeceptiveTrap,49,1+(Lambda Lambda),67,1,5550
DeceptiveTrap,49,1+(Lambda Lambda),68,1,2916
DeceptiveTrap,49,1+(Lambda Lambda),69,1,16013
DeceptiveTrap,49,1+(Lambda Lambda),70,1,7755
DeceptiveTrap,49,1+(Lambda Lambda),71,1,8003
DeceptiveTrap,49,1+(Lambda Lambda),72,1,2741
DeceptiveTrap,49,1+(Lambda Lambda),73,1,993
DeceptiveTrap,49,1+(Lambda Lambda),74,1,9368
DeceptiveTrap,49,1+(Lambda Lambda),75,1,955
DeceptiveTrap,49,1+(Lambda Lambda),76,1,18971
DeceptiveTrap,49,1+(Lambda Lambda),77,1,18242
DeceptiveTrap,49,1+(Lambda Lambda),78,1,13462
DeceptiveTrap,49,1+(Lambda Lambda),79,1,23140
DeceptiveTrap,49,1+(Lambda Lambda),80,1,917
DeceptiveTrap,49,1+(Lambda Lambda),81,1,2678
DeceptiveTrap,49,1+(Lambda Lambda),82,1,1722
DeceptiveTrap,49,1+(Lambda Lambda),83,1,912
DeceptiveTrap,49,1+(Lambda Lambda),84,1,910
DeceptiveTrap,49,1+(Lambda Lambda),85,1,3651
DeceptiveTrap,49,1+(Lambda Lambda),86,1,26339
DeceptiveTrap,49,1+(Lambda Lambda),87,1,20711
DeceptiveTrap,49,1+(Lambda Lambda),88,1,30605
DeceptiveTrap,49,1+(Lambda Lambda),89,1,14304
DeceptiveTrap,49,1+(Lambda Lambda),90,1,2075
DeceptiveTrap,49,1+(Lambda Lambda),91,1,10349
DeceptiveTrap,49,1+(Lambda Lambda),92,1,23714
DeceptiveTrap,49,1+(Lambda Lambda),93,1,4517
DeceptiveTrap,49,1+(Lambda Lambda),94,1,4979
DeceptiveTrap,49,1+(Lambda Lambda),95,1,18653
DeceptiveTrap,49,1+(Lambda Lambda),96,1,9676
DeceptiveTrap,49,1+(Lambda Lambda),97,1,37117
DeceptiveTrap,49,1+(Lambda Lambda),98,1,22478
DeceptiveTrap,49,1+(Lambda Lambda),99,1,7788
DeceptiveTrap,49,LTGA,0,1,53007
DeceptiveTrap,49,LTGA,1,1,51164
DeceptiveTrap,49,LTGA,2,1,53583
DeceptiveTrap,49,LTGA,3,1,51366
DeceptiveTrap,49,LTGA,4,1,52228
DeceptiveTrap,49,LTGA,5,1,51288
DeceptiveTrap,49,LTGA,6,1,50297
DeceptiveTrap,49,LTGA,7,1,51347
DeceptiveTrap,49,LTGA,8,1,50578
DeceptiveTrap,49,LTGA,9,1,50731
DeceptiveTrap,49,LTGA,10,1,51095
DeceptiveTrap,49,LTGA,11,1,50818
DeceptiveTrap,49,LTGA,12,1,52514
DeceptiveTrap,49,LTGA,13,1,53167
DeceptiveTrap,49,LTGA,14,1,51621
DeceptiveTrap,49,LTGA,15,1,50766
DeceptiveTrap,49,LTGA,16,1,51930
DeceptiveTrap,49,LTGA,17,1,51049
DeceptiveTrap,49,LTGA,18,1,52669
DeceptiveTrap,49,LTGA,19,1,52068
DeceptiveTrap,49,LTGA,20,1,52171
DeceptiveTrap,49,LTGA,21,1,51894
DeceptiveTrap,49,LTGA,22,1,51701
DeceptiveTrap,49,LTGA,23,1,52554
DeceptiveTrap,49,LTGA,24,1,51681
DeceptiveTrap,49,LTGA,25,1,52566
DeceptiveTrap,49,LTGA,26,1,49021
DeceptiveTrap,49,LTGA,27,1,54243
DeceptiveTrap,49,LTGA,28,1,52252
DeceptiveTrap,49,LTGA,29,1,50566
DeceptiveTrap,49,LTGA,30,1,49954
DeceptiveTrap,49,LTGA,31,1,51632
DeceptiveTrap,49,LTGA,32,1,49873
DeceptiveTrap,49,LTGA,33,1,50157
DeceptiveTrap,49,LTGA,34,1,50590
DeceptiveTrap,49,LTGA,35,1,52621
DeceptiveTrap,49,LTGA,36,1,51503
DeceptiveTrap,49,LTGA,37,1,55057
DeceptiveTrap,49,LTGA,38,1,51913
DeceptiveTrap,49,LTGA,39,1,56183
DeceptiveTrap,49,LTGA,40,1,53999
DeceptiveTrap,49,LTGA,41,1,49857
DeceptiveTrap,49,LTGA,42,1,51526
DeceptiveTrap,49,LTGA,43,1,50757
DeceptiveTrap,49,LTGA,44,1,52202
DeceptiveTrap,49,LTGA,45,1,51994
DeceptiveTrap,49,LTGA,46,1,51536
DeceptiveTrap,49,LTGA,47,1,51216
DeceptiveTrap,49,LTGA,48,1,51564
DeceptiveTrap,49,LTGA,49,1,52198
DeceptiveTrap,49,LTGA,50,1,49999
DeceptiveTrap,49,LTGA,51,1,52387
DeceptiveTrap,49,LTGA,52,1,49815
DeceptiveTrap,49,LTGA,53,1,52576
DeceptiveTrap,49,LTGA,54,1,51381
DeceptiveTrap,49,LTGA,55,1,52949
DeceptiveTrap,49,LTGA,56,1,52043
DeceptiveTrap,49,LTGA,57,1,51673
DeceptiveTrap,49,LTGA,58,1,52010
DeceptiveTrap,49,LTGA,59,1,52967
DeceptiveTrap,49,LTGA,60,1,52913
DeceptiveTrap,49,LTGA,61,1,52661
DeceptiveTrap,49,LTGA,62,1,52303
DeceptiveTrap,49,LTGA,63,1,54485
DeceptiveTrap,49,LTGA,64,1,51197
DeceptiveTrap,49,LTGA,65,1,52273
DeceptiveTrap,49,LTGA,66,1,50911
DeceptiveTrap,49,LTGA,67,1,53049
DeceptiveTrap,49,LTGA,68,1,52182
DeceptiveTrap,49,LTGA,69,1,50698
DeceptiveTrap,49,LTGA,70,1,53800
DeceptiveTrap,49,LTGA,71,1,52173
DeceptiveTrap,49,LTGA,72,1,52312
DeceptiveTrap,49,LTGA,73,1,52901
DeceptiveTrap,49,LTGA,74,1,54924
DeceptiveTrap,49,LTGA,75,1,53359
DeceptiveTrap,49,LTGA,76,1,50498
DeceptiveTrap,49,LTGA,77,1,50404
DeceptiveTrap,49,LTGA,78,1,46899
DeceptiveTrap,49,LTGA,79,1,52989
DeceptiveTrap,49,LTGA,80,1,52348
DeceptiveTrap,49,LTGA,81,1,53850
DeceptiveTrap,49,LTGA,82,1,51983
DeceptiveTrap,49,LTGA,83,1,51742
DeceptiveTrap,49,LTGA,84,1,49811
DeceptiveTrap,49,LTGA,85,1,51586
DeceptiveTrap,49,LTGA,86,1,51057
DeceptiveTrap,49,LTGA,87,1,51876
DeceptiveTrap,49,LTGA,88,1,51563
DeceptiveTrap,49,LTGA,89,1,52875
DeceptiveTrap,49,LTGA,90,1,51275
DeceptiveTrap,49,LTGA,91,1,51500
DeceptiveTrap,49,LTGA,92,1,50244
DeceptiveTrap,49,LTGA,93,1,52155
DeceptiveTrap,49,LTGA,94,1,51142
DeceptiveTrap,49,LTGA,95,1,52155
DeceptiveTrap,49,LTGA,96,1,52649
DeceptiveTrap,49,LTGA,97,1,50285
DeceptiveTrap,49,LTGA,98,1,51227
DeceptiveTrap,49,LTGA,99,1,51484
DeceptiveTrap,49,P3,0,1,20519
DeceptiveTrap,49,P3,1,1,10367
DeceptiveTrap,49,P3,2,1,17450
DeceptiveTrap,49,P3,3,1,8928
DeceptiveTrap,49,P3,4,1,7562
DeceptiveTrap,49,P3,5,1,12059
DeceptiveTrap,49,P3,6,1,12495
DeceptiveTrap,49,P3,7,1,14778
DeceptiveTrap,49,P3,8,1,12199
DeceptiveTrap,49,P3,9,1,19341
DeceptiveTrap,49,P3,10,1,20769
DeceptiveTrap,49,P3,11,1,13909
DeceptiveTrap,49,P3,12,1,18985
DeceptiveTrap,49,P3,13,1,22246
DeceptiveTrap,49,P3,14,1,12726
DeceptiveTrap,49,P3,15,1,32783
DeceptiveTrap,49,P3,16,1,18761
DeceptiveTrap,49,P3,17,1,22137
DeceptiveTrap,49,P3,18,1,14790
DeceptiveTrap,49,P3,19,1,27317
DeceptiveTrap,49,P3,20,1,12669
DeceptiveTrap,49,P3,21,1,10589
DeceptiveTrap,49,P3,22,1,20301
DeceptiveTrap,49,P3,23,1,22269
DeceptiveTrap,49,P3,24,1,11401
DeceptiveTrap,49,P3,25,1,16349
DeceptiveTrap,49,P3,26,1,20686
DeceptiveTrap,49,P3,27,1,32849
DeceptiveTrap,49,P3,28,1,9264
DeceptiveTrap,49,P3,29,1,15294
DeceptiveTrap,49,P3,30,1,13792
DeceptiveTrap,49,P3,31,1,6119
DeceptiveTrap,49,P3,32,1,17335
DeceptiveTrap,49,P3,33,1,21568
DeceptiveTrap,49,P3,34,1,21489
DeceptiveTrap,49,P3,35,1,28705
DeceptiveTrap,49,P3,36,1,7719
DeceptiveTrap,49,P3,37,1,10813
DeceptiveTrap,49,P3,38,1,23894
DeceptiveTrap,49,P3,39,1,5765
DeceptiveTrap,49,P3,40,1,30650
DeceptiveTrap,49,P3,41,1,17718
DeceptiveTrap,49,P3,42,1,12725
DeceptiveTrap,49,P3,43,1,6540
DeceptiveTrap,49,P3,44,1,13474
DeceptiveTrap,49,P3,45,1,13177
DeceptiveTrap,49,P3,46,1,22685
DeceptiveTrap,49,P3,47,1,9261
DeceptiveTrap,49,P3,48,1,27561
DeceptiveTrap,49,P3,49,1,17578
DeceptiveTrap,49,P3,50,1,9205
DeceptiveTrap,49,P3,51,1,28188
DeceptiveTrap,49,P3,52,1,16308
DeceptiveTrap,49,P3,53,1,11638
DeceptiveTrap,49,P3,54,1,13717
DeceptiveTrap,49,P3,55,1,13408
DeceptiveTrap,49,P3,56,1,17788
DeceptiveTrap,49,P3,57,1,13314
DeceptiveTrap,49,P3,58,1,12479
DeceptiveTrap,49,P3,59,1,21884
DeceptiveTrap,49,P3,60,1,11181
DeceptiveTrap,49,P3,61,1,15557
DeceptiveTrap,49,P3,62,1,16095
DeceptiveTrap,49,P3,63,1,11299
DeceptiveTrap,49,P3,64,1,11464
DeceptiveTrap,49,P3,65,1,13996
DeceptiveTrap,49,P3,66,1,10691
DeceptiveTrap,49,P3,67,1,11567
DeceptiveTrap,49,P3,68,1,10711
DeceptiveTrap,49,P3,69,1,22510
DeceptiveTrap,49,P3,70,1,10250
DeceptiveTrap,49,P3,71,1,7931
DeceptiveTrap,49,P3,72,1,18544
DeceptiveTrap,49,P3,73,1,13426
DeceptiveTrap,49,P3,74,1,28865
DeceptiveTrap,49,P3,75,1,16466
DeceptiveTrap,49,P3,76,1,7848
DeceptiveTrap,49,P3,77,1,28795
DeceptiveTrap,49,P3,78,1,15350
DeceptiveTrap,49,P3,79,1,36553
DeceptiveTrap,49,P3,80,1,12609
DeceptiveTrap,49,P3,81,1,13918
DeceptiveTrap,49,P3,82,1,24617
DeceptiveTrap,49,P3,83,1,21801
DeceptiveTrap,49,P3,84,1,16737
DeceptiveTrap,49,P3,85,1,18329
DeceptiveTrap,49,P3,86,1,18480
DeceptiveTrap,49,P3,87,1,11021
DeceptiveTrap,49,P3,88,1,26570
DeceptiveTrap,49,P3,89,1,24969
DeceptiveTrap,49,P3,90,1,20337
DeceptiveTrap,49,P3,91,1,19587
DeceptiveTrap,49,P3,92,1,13766
DeceptiveTrap,49,P3,93,1,9234
DeceptiveTrap,49,P3,94,1,14382
DeceptiveTrap,49,P3,95,1,11380
DeceptiveTrap,49,P3,96,1,36899
DeceptiveTrap,49,P3,97,1,21911
DeceptiveTrap,49,P3,98,1,10622
DeceptiveTrap,49,P3,99,1,11884
DeceptiveTrap,105,Hill Climber,0,0.904755,3463351
DeceptiveTrap,105,Hill Climber,1,0.904755,81995983
DeceptiveTrap,105,Hill Climber,2,0.895233,9952713
DeceptiveTrap,105,Hill Climber,3,0.904755,64993694
DeceptiveTrap,105,Hill Climber,4,0.904755,76097860
DeceptiveTrap,105,Hill Climber,5,0.904755,97342892
DeceptiveTrap,105,Hill Climber,6,0.904755,73550458
DeceptiveTrap,105,Hill Climber,7,0.904755,2050757
DeceptiveTrap,105,Hill Climber,8,0.904755,44368183
DeceptiveTrap,105,Hill Climber,9,0.904755,51299207
DeceptiveTrap,105,Hill Climber,10,0.895233,9802855
DeceptiveTrap,105,Hill Climber,11,0.904755,20970788
DeceptiveTrap,105,Hill Climber,12,0.895233,401411
DeceptiveTrap,105,Hill Climber,13,0.895233,3119642
DeceptiveTrap,105,Hill Climber,14,0.904755,7714791
DeceptiveTrap,105,Hill Climber,15,0.914291,45321817
DeceptiveTrap,105,Hill Climber,16,0.904755,29362859
DeceptiveTrap,105,Hill Climber,17,0.904755,20646756
DeceptiveTrap,105,Hill Climber,18,0.904755,42572860
DeceptiveTrap,105,Hill Climber,19,0.904755,57648181
DeceptiveTrap,105,Hill Climber,20,0.904755,38710501
DeceptiveTrap,105,Hill Climber,21,0.895233,6074527
DeceptiveTrap,105,Hill Climber,22,0.895233,5958334
DeceptiveTrap,105,Hill Climber,23,0.895233,6133167
DeceptiveTrap,105,Hill Climber,24,0.904755,45380988
DeceptiveTrap,105,Hill Climber,25,0.895233,11103115
DeceptiveTrap,105,Hill Climber,26,0.904755,45976074
DeceptiveTrap,105,Hill Climber,27,0.895233,10761
DeceptiveTrap,105,Hill Climber,28,0.904755,8935817
DeceptiveTrap,105,Hill Climber,29,0.904755,14429100
DeceptiveTrap,105,Hill Climber,30,0.904755,42522342
DeceptiveTrap,105,Hill Climber,31,0.904755,8880557
DeceptiveTrap,105,Hill Climber,32,0.904755,55431593
DeceptiveTrap,105,Hill Climber,33,0.895233,2533935
DeceptiveTrap,105,Hill Climber,34,0.904755,47827417
DeceptiveTrap,105,Hill Climber,35,0.895233,8820022
